order_id,customer_ref,channel_id,store_id,status,ordered_at,gross_value,discount_value,tax_value,net_value,product_external_id,quantity,unit_price,discount_amount,tax_amount,net_price,is_promo
PED-00681,CLI-10054,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-04-11T18:47:57,9016.43,461.74,454.17,9008.86,SKU-2113,1,68.31,0.0,6.19,74.5,False
PED-00682,CLI-10055,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-10-18T04:34:40,1925.49,0.0,184.69,2110.18,SKU-2058,1,1925.49,0.0,184.69,2110.18,False
PED-00682,CLI-10055,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-10-18T04:34:40,1961.65,2.09,188.03,2147.59,SKU-2044,1,36.16,2.09,3.34,37.41,True
PED-00683,CLI-10056,CH-WEB,LOJA-WEB,confirmed,2024-03-26T03:31:02,917.12,138.84,45.08,823.36,SKU-2060,2,458.56,69.42,22.54,411.68,True
PED-00684,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-04-14T23:43:27,53.26,0.0,3.76,57.02,SKU-2085,2,26.63,0.0,1.88,28.51,False
PED-00684,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-04-14T23:43:27,97.62,0.0,6.12,103.74,SKU-2104,1,44.36,0.0,2.36,46.72,False
PED-00684,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-04-14T23:43:27,123.72,0.0,7.47,131.19,SKU-2095,1,26.1,0.0,1.35,27.45,False
PED-00685,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-05-11T16:08:10,13.55,0.0,0.82,14.37,SKU-2055,1,13.55,0.0,0.82,14.37,False
PED-00685,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-05-11T16:08:10,5995.52,391.59,646.42,6250.35,SKU-2096,3,1993.99,130.53,215.2,2078.66,True
PED-00685,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-05-11T16:08:10,6276.01,391.59,680.04,6564.46,SKU-2149,1,280.49,0.0,33.62,314.11,False
PED-00686,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-02T01:54:40,1397.79,0.0,113.04,1510.83,SKU-2120,3,465.93,0.0,37.68,503.61,False
PED-00687,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-01T07:26:20,976.3,0.0,115.26,1091.56,SKU-2092,2,488.15,0.0,57.63,545.78,False
PED-00687,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-01T07:26:20,1102.72,0.0,128.07,1230.79,SKU-2059,3,42.14,0.0,4.27,46.41,False
PED-00688,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-08T13:45:07,293.38,0.0,31.66,325.04,SKU-2123,2,146.69,0.0,15.83,162.52,False
PED-00688,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-08T13:45:07,2218.87,0.0,160.95,2379.82,SKU-2058,1,1925.49,0.0,129.29,2054.78,False
PED-00688,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-07-08T13:45:07,2235.91,0.0,162.59,2398.5,SKU-2114,2,8.52,0.0,0.82,9.34,False
PED-00689,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-03T06:17:48,2045.74,0.0,212.94,2258.68,SKU-2107,2,1022.87,0.0,106.47,1129.34,False
PED-00689,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-03T06:17:48,2247.05,0.0,223.22,2470.27,SKU-2129,1,201.31,0.0,10.28,211.59,False
PED-00689,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-03T06:17:48,6805.27,0.0,695.39,7500.66,SKU-2037,1,4558.22,0.0,472.17,5030.39,False
PED-00689,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-03T06:17:48,19253.53,0.0,1965.11,21218.64,SKU-2147,3,4149.42,0.0,423.24,4572.66,False
PED-00690,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-03T19:44:58,553.89,0.0,63.3,617.19,SKU-2033,3,184.63,0.0,21.1,205.73,False
PED-00691,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-10T21:31:13,600.21,118.68,36.03,517.56,SKU-2030,3,200.07,39.56,12.01,172.52,True
PED-00691,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-10T21:31:13,12862.21,118.68,1190.59,13934.12,SKU-2086,2,6131.0,0.0,577.28,6708.28,False
PED-00691,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-10T21:31:13,16033.39,118.68,1413.37,17328.08,SKU-2027,3,1057.06,0.0,74.26,1131.32,False
PED-00692,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-08-13T05:37:02,219.43,0.0,16.65,236.08,SKU-2038,1,219.43,0.0,16.65,236.08,False
PED-00693,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-20T22:42:57,87.42,0.0,7.82,95.24,SKU-2024,2,43.71,0.0,3.91,47.62,False
PED-00693,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-20T22:42:57,213.84,0.0,21.62,235.46,SKU-2059,3,42.14,0.0,4.6,46.74,False
PED-00693,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-20T22:42:57,15270.92,0.0,1179.28,16450.2,SKU-2076,2,7528.54,0.0,578.83,8107.37,False
PED-00694,CLI-10057,CH-APP,LOJA-02,delivered,2024-10-09T13:24:34,36.41,3.81,2.63,35.23,SKU-2025,1,36.41,3.81,2.63,35.23,True
PED-00694,CLI-10057,CH-APP,LOJA-02,delivered,2024-10-09T13:24:34,1856.01,3.81,210.5,2062.7,SKU-2088,1,1819.6,0.0,207.87,2027.47,False
PED-00694,CLI-10057,CH-APP,LOJA-02,delivered,2024-10-09T13:24:34,2758.02,3.81,313.97,3068.18,SKU-2072,3,300.67,0.0,34.49,335.16,False
PED-00695,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-10-12T00:23:07,20595.81,0.0,1311.12,21906.93,SKU-2007,3,6865.27,0.0,437.04,7302.31,False
PED-00695,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-10-12T00:23:07,21243.51,0.0,1344.68,22588.19,SKU-2010,2,323.85,0.0,16.78,340.63,False
PED-00696,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-26T23:55:07,9963.35,0.0,1139.24,11102.59,SKU-2116,1,9963.35,0.0,1139.24,11102.59,False
PED-00696,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-26T23:55:07,9981.75,0.0,1140.72,11122.47,SKU-2075,1,18.4,0.0,1.48,19.88,False
PED-00697,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-12-29T07:30:19,88.89,0.0,5.83,94.72,SKU-2090,1,88.89,0.0,5.83,94.72,False
PED-00698,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-01T01:39:00,71.96,0.0,8.29,80.25,SKU-2080,1,71.96,0.0,8.29,80.25,False
PED-00699,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-07T05:53:18,194.99,0.0,14.88,209.87,SKU-2002,1,194.99,0.0,14.88,209.87,False
PED-00700,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-25T08:02:02,5863.96,0.0,652.72,6516.68,SKU-2127,1,5863.96,0.0,652.72,6516.68,False
PED-00700,CLI-10057,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2025-01-25T08:02:02,6765.97,0.0,745.15,7511.12,SKU-2072,3,300.67,0.0,30.81,331.48,False
PED-00701,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-07T23:19:57,651.27,0.0,40.77,692.04,SKU-2089,3,217.09,0.0,13.59,230.68,False
PED-00701,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-07T23:19:57,944.65,0.0,73.41,1018.06,SKU-2123,2,146.69,0.0,16.32,163.01,False
PED-00702,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-13T03:54:12,36.8,0.0,3.0,39.8,SKU-2075,2,18.4,0.0,1.5,19.9,False
PED-00702,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-13T03:54:12,80.51,0.0,5.54,86.05,SKU-2024,1,43.71,0.0,2.54,46.25,False
PED-00702,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-13T03:54:12,5533.85,0.0,530.38,6064.23,SKU-2056,2,2726.67,0.0,262.42,2989.09,False
PED-00702,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-13T03:54:12,7306.81,0.0,706.5,8013.31,SKU-2028,2,886.48,0.0,88.06,974.54,False
PED-00703,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-18T06:08:16,1375.68,0.0,150.72,1526.4,SKU-2060,3,458.56,0.0,50.24,508.8,False
PED-00703,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-18T06:08:16,15106.22,2805.96,897.0,13197.26,SKU-2007,2,6865.27,1402.98,373.14,5835.43,True
PED-00703,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-18T06:08:16,15156.82,2805.96,902.4,13253.26,SKU-2074,2,25.3,0.0,2.7,28.0,False
PED-00703,CLI-10058,CH-APP,LOJA-01,delivered,2024-04-18T06:08:16,18439.52,2805.96,1276.18,16909.74,SKU-2068,2,1641.35,0.0,186.89,1828.24,False
PED-00704,CLI-10058,CH-APP,LOJA-01,confirmed,2024-04-28T06:58:28,25.56,0.0,2.25,27.81,SKU-2114,3,8.52,0.0,0.75,9.27,False
PED-00704,CLI-10058,CH-APP,LOJA-01,confirmed,2024-04-28T06:58:28,158.64,0.0,17.91,176.55,SKU-2104,3,44.36,0.0,5.22,49.58,False
PED-00704,CLI-10058,CH-APP,LOJA-01,confirmed,2024-04-28T06:58:28,8338.65,0.0,773.31,9111.96,SKU-2056,3,2726.67,0.0,251.8,2978.47,False
PED-00705,CLI-10058,CH-APP,LOJA-01,delivered,2024-05-08T03:48:09,266.67,24.57,21.18,263.28,SKU-2090,3,88.89,8.19,7.06,87.76,True
PED-00705,CLI-10058,CH-APP,LOJA-01,delivered,2024-05-08T03:48:09,737.75,24.57,57.78,770.96,SKU-2141,1,471.08,0.0,36.6,507.68,False
PED-00705,CLI-10058,CH-APP,LOJA-01,delivered,2024-05-08T03:48:09,23057.9,24.57,2425.71,25459.04,SKU-2016,3,7440.05,0.0,789.31,8229.36,False
PED-00706,CLI-10058,CH-APP,LOJA-01,delivered,2024-05-11T06:15:33,344.68,0.0,29.94,374.62,SKU-2009,1,344.68,0.0,29.94,374.62,False
PED-00707,CLI-10058,CH-FISICO,LOJA-03,delivered,2024-05-23T07:59:02,3739.71,0.0,392.22,4131.93,SKU-2008,3,1246.57,0.0,130.74,1377.31,False
PED-00707,CLI-10058,CH-FISICO,LOJA-03,delivered,2024-05-23T07:59:02,5082.9,0.0,536.31,5619.21,SKU-2069,3,447.73,0.0,48.03,495.76,False
PED-00708,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-07T14:07:27,43.71,0.0,4.81,48.52,SKU-2024,1,43.71,0.0,4.81,48.52,False
PED-00708,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-07T14:07:27,446.59,0.0,45.93,492.52,SKU-2100,2,201.44,0.0,20.56,222.0,False
PED-00709,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-06-12T07:40:21,5453.34,0.0,457.18,5910.52,SKU-2056,2,2726.67,0.0,228.59,2955.26,False
PED-00710,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-18T04:31:42,402.88,0.0,47.64,450.52,SKU-2100,2,201.44,0.0,23.82,225.26,False
PED-00710,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-18T04:31:42,455.08,0.0,51.88,506.96,SKU-2095,2,26.1,0.0,2.12,28.22,False
PED-00710,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-18T04:31:42,792.4,0.0,83.92,876.32,SKU-2139,2,168.66,0.0,16.02,184.68,False
PED-00710,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-18T04:31:42,2906.52,0.0,282.84,3189.36,SKU-2027,2,1057.06,0.0,99.46,1156.52,False
PED-00711,CLI-10058,CH-APP,LOJA-01,cancelled,2024-06-24T12:41:12,1287.56,0.0,107.06,1394.62,SKU-2021,2,643.78,0.0,53.53,697.31,False
PED-00711,CLI-10058,CH-APP,LOJA-01,cancelled,2024-06-24T12:41:12,14945.18,0.0,1517.09,16462.27,SKU-2036,3,4552.54,0.0,470.01,5022.55,False
PED-00712,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-29T18:25:13,1034.04,0.0,81.12,1115.16,SKU-2009,3,344.68,0.0,27.04,371.72,False
PED-00712,CLI-10058,CH-APP,LOJA-01,delivered,2024-06-29T18:25:13,1468.36,0.0,109.2,1577.56,SKU-2082,1,434.32,0.0,28.08,462.4,False
PED-00713,CLI-10058,CH-APP,LOJA-01,cancelled,2024-07-04T22:26:58,1302.96,0.0,115.74,1418.7,SKU-2082,3,434.32,0.0,38.58,472.9,False
PED-00713,CLI-10058,CH-APP,LOJA-01,cancelled,2024-07-04T22:26:58,4577.82,0.0,298.14,4875.96,SKU-2118,3,1091.62,0.0,60.8,1152.42,False
PED-00714,CLI-10058,CH-APP,LOJA-01,confirmed,2024-07-14T04:35:10,47.8,0.0,5.3,53.1,SKU-2133,1,47.8,0.0,5.3,53.1,False
PED-00714,CLI-10058,CH-APP,LOJA-01,confirmed,2024-07-14T04:35:10,550.38,67.77,32.24,514.85,SKU-2031,1,502.58,67.77,26.94,461.75,True
PED-00715,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-19T08:03:43,389.98,0.0,43.52,433.5,SKU-2002,2,194.99,0.0,21.76,216.75,False
PED-00715,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-19T08:03:43,426.78,0.0,46.94,473.72,SKU-2075,2,18.4,0.0,1.71,20.11,False
PED-00715,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-19T08:03:43,826.92,0.0,71.6,898.52,SKU-2030,2,200.07,0.0,12.33,212.4,False
PED-00715,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-19T08:03:43,1177.66,0.0,94.16,1271.82,SKU-2111,2,175.37,0.0,11.28,186.65,False
PED-00716,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-28T23:47:58,141.87,0.0,11.79,153.66,SKU-2053,3,47.29,0.0,3.93,51.22,False
PED-00716,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-28T23:47:58,160.15,0.0,12.89,173.04,SKU-2084,2,9.14,0.0,0.55,9.69,False
PED-00716,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-28T23:47:58,175.88,0.0,13.68,189.56,SKU-2034,1,15.73,0.0,0.79,16.52,False
PED-00716,CLI-10058,CH-APP,LOJA-01,delivered,2024-07-28T23:47:58,1424.0,0.0,136.71,1560.71,SKU-2042,3,416.04,0.0,41.01,457.05,False
PED-00717,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-01T02:07:38,1819.6,0.0,195.52,2015.12,SKU-2088,1,1819.6,0.0,195.52,2015.12,False
PED-00717,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-01T02:07:38,1909.98,0.0,201.98,2111.96,SKU-2003,2,45.19,0.0,3.23,48.42,False
PED-00718,CLI-10058,CH-APP,LOJA-01,delivered,2024-08-05T01:34:49,692.16,0.0,48.17,740.33,SKU-2019,1,692.16,0.0,48.17,740.33,False
PED-00718,CLI-10058,CH-APP,LOJA-01,delivered,2024-08-05T01:34:49,871.66,0.0,58.73,930.39,SKU-2039,2,89.75,0.0,5.28,95.03,False
PED-00719,CLI-10058,CH-APP,LOJA-01,delivered,2024-08-13T00:57:51,598.97,0.0,71.42,670.39,SKU-2121,1,598.97,0.0,71.42,670.39,False
PED-00719,CLI-10058,CH-APP,LOJA-01,delivered,2024-08-13T00:57:51,646.26,0.0,75.82,722.08,SKU-2053,1,47.29,0.0,4.4,51.69,False
PED-00719,CLI-10058,CH-APP,LOJA-01,delivered,2024-08-13T00:57:51,752.94,0.0,87.69,840.63,SKU-2043,1,106.68,0.0,11.87,118.55,False
PED-00720,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-30T11:20:24,7779.89,0.0,594.47,8374.36,SKU-2077,1,7779.89,0.0,594.47,8374.36,False
PED-00720,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-30T11:20:24,10257.25,0.0,779.89,11037.14,SKU-2128,2,1238.68,0.0,92.71,1331.39,False
PED-00720,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-08-30T11:20:24,10857.46,0.0,813.19,11670.65,SKU-2030,3,200.07,0.0,11.1,211.17,False
PED-00721,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-01T07:50:10,9105.08,0.0,958.1,10063.18,SKU-2036,2,4552.54,0.0,479.05,5031.59,False
PED-00721,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-01T07:50:10,9631.19,0.0,1017.53,10648.72,SKU-2111,3,175.37,0.0,19.81,195.18,False
PED-00721,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-01T07:50:10,9750.62,0.0,1023.71,10774.33,SKU-2143,3,39.81,0.0,2.06,41.87,False
PED-00722,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-06T03:51:03,79.62,0.0,9.18,88.8,SKU-2143,2,39.81,0.0,4.59,44.4,False
PED-00722,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-06T03:51:03,1200.58,0.0,93.55,1294.13,SKU-2048,1,1120.96,0.0,84.37,1205.33,False
PED-00723,CLI-10058,CH-APP,LOJA-01,cancelled,2024-09-12T22:58:55,1238.68,0.0,117.57,1356.25,SKU-2128,1,1238.68,0.0,117.57,1356.25,False
PED-00723,CLI-10058,CH-APP,LOJA-01,cancelled,2024-09-12T22:58:55,1329.06,17.1,122.53,1434.49,SKU-2003,2,45.19,8.55,2.48,39.12,True
PED-00723,CLI-10058,CH-APP,LOJA-01,cancelled,2024-09-12T22:58:55,2672.25,237.96,181.03,2615.32,SKU-2069,3,447.73,73.62,19.5,393.61,True
PED-00724,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-17T20:38:34,598.97,33.4,63.68,629.25,SKU-2121,1,598.97,33.4,63.68,629.25,True
PED-00724,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-17T20:38:34,767.63,33.4,74.2,808.43,SKU-2139,1,168.66,0.0,10.52,179.18,False
PED-00725,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-18T12:37:38,54.26,0.0,3.46,57.72,SKU-2015,2,27.13,0.0,1.73,28.86,False
PED-00725,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-18T12:37:38,270.14,0.0,19.27,289.41,SKU-2080,3,71.96,0.0,5.27,77.23,False
PED-00725,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-18T12:37:38,401.27,0.0,28.72,429.99,SKU-2024,3,43.71,0.0,3.15,46.86,False
PED-00725,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-18T12:37:38,907.25,0.0,88.96,996.21,SKU-2139,3,168.66,0.0,20.08,188.74,False
PED-00726,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,confirmed,2024-09-22T00:57:17,7440.05,0.0,633.2,8073.25,SKU-2016,1,7440.05,0.0,633.2,8073.25,False
PED-00727,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-22T17:10:12,201.31,0.0,21.93,223.24,SKU-2129,1,201.31,0.0,21.93,223.24,False
PED-00727,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-22T17:10:12,245.67,0.0,25.89,271.56,SKU-2104,1,44.36,0.0,3.96,48.32,False
PED-00728,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-27T13:14:45,1048.68,119.04,87.27,1016.91,SKU-2022,3,349.56,39.68,29.09,338.97,True
PED-00728,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-27T13:14:45,1356.43,119.04,119.65,1357.04,SKU-2029,1,307.75,0.0,32.38,340.13,False
PED-00728,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-27T13:14:45,1520.72,119.04,133.16,1534.84,SKU-2023,1,164.29,0.0,13.51,177.8,False
PED-00728,CLI-10058,CH-APP,LOJA-01,delivered,2024-09-27T13:14:45,15531.59,119.04,1135.55,16548.1,SKU-2046,3,4670.29,0.0,334.13,5004.42,False
PED-00729,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-19T13:46:28,575.64,0.0,35.96,611.6,SKU-2079,2,287.82,0.0,17.98,305.8,False
PED-00729,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-19T13:46:28,649.03,0.0,41.76,690.79,SKU-2013,1,73.39,0.0,5.8,79.19,False
PED-00730,CLI-10058,CH-APP,LOJA-01,returned,2024-10-22T00:40:11,771.28,0.0,58.2,829.48,SKU-2112,2,385.64,0.0,29.1,414.74,False
PED-00730,CLI-10058,CH-APP,LOJA-01,returned,2024-10-22T00:40:11,14148.79,0.0,1503.84,15652.63,SKU-2067,3,4459.17,0.0,481.88,4941.05,False
PED-00730,CLI-10058,CH-APP,LOJA-01,returned,2024-10-22T00:40:11,14641.66,0.0,1529.76,16171.42,SKU-2023,3,164.29,0.0,8.64,172.93,False
PED-00731,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-25T18:45:09,5458.8,0.0,483.72,5942.52,SKU-2088,3,1819.6,0.0,161.24,1980.84,False
PED-00731,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-25T18:45:09,5938.77,0.0,510.78,6449.55,SKU-2073,3,159.99,0.0,9.02,169.01,False
PED-00731,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-25T18:45:09,5986.06,0.0,514.69,6500.75,SKU-2053,1,47.29,0.0,3.91,51.2,False
PED-00731,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-25T18:45:09,7302.95,0.0,628.2,7931.15,SKU-2087,1,1316.89,0.0,113.51,1430.4,False
PED-00732,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-30T17:57:27,1246.57,0.0,103.82,1350.39,SKU-2008,1,1246.57,0.0,103.82,1350.39,False
PED-00732,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-30T17:57:27,2115.21,0.0,153.34,2268.55,SKU-2082,2,434.32,0.0,24.76,459.08,False
PED-00732,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-30T17:57:27,10131.83,0.0,816.14,10947.97,SKU-2026,2,4008.31,0.0,331.4,4339.71,False
PED-00732,CLI-10058,CH-APP,LOJA-01,delivered,2024-10-30T17:57:27,10238.34,0.0,824.74,11063.08,SKU-2091,1,106.51,0.0,8.6,115.11,False
PED-00733,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-06T16:25:06,1007.92,0.0,71.58,1079.5,SKU-2062,2,503.96,0.0,35.79,539.75,False
PED-00733,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-06T16:25:06,1025.83,0.0,73.6,1099.43,SKU-2064,1,17.91,0.0,2.02,19.93,False
PED-00733,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-06T16:25:06,1104.13,0.0,79.84,1183.97,SKU-2095,3,26.1,0.0,2.08,28.18,False
PED-00733,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-06T16:25:06,13366.13,0.0,1036.92,14403.05,SKU-2086,2,6131.0,0.0,478.54,6609.54,False
PED-00734,CLI-10058,CH-APP,LOJA-01,confirmed,2024-11-12T05:08:19,18.12,0.0,1.91,20.03,SKU-2145,1,18.12,0.0,1.91,20.03,False
PED-00734,CLI-10058,CH-APP,LOJA-01,confirmed,2024-11-12T05:08:19,26.97,0.0,2.54,29.51,SKU-2035,1,8.85,0.0,0.63,9.48,False
PED-00735,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-24T16:04:46,4558.22,0.0,324.04,4882.26,SKU-2037,1,4558.22,0.0,324.04,4882.26,False
PED-00736,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-26T17:53:32,179.5,14.7,9.4,174.2,SKU-2039,2,89.75,7.35,4.7,87.1,True
PED-00736,CLI-10058,CH-APP,LOJA-01,delivered,2024-11-26T17:53:32,1239.88,14.7,114.28,1339.46,SKU-2142,3,353.46,0.0,34.96,388.42,False
PED-00737,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-05T05:59:31,147.55,0.0,17.04,164.59,SKU-2099,1,147.55,0.0,17.04,164.59,False
PED-00738,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-08T07:14:18,402.88,0.0,47.5,450.38,SKU-2100,2,201.44,0.0,23.75,225.19,False
PED-00738,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-08T07:14:18,4646.39,0.0,440.43,5086.82,SKU-2136,1,4243.51,0.0,392.93,4636.44,False
PED-00738,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-08T07:14:18,4756.47,0.0,448.55,5205.02,SKU-2018,1,110.08,0.0,8.12,118.2,False
PED-00738,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-08T07:14:18,6576.07,0.0,635.27,7211.34,SKU-2088,1,1819.6,0.0,186.72,2006.32,False
PED-00739,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-16T07:00:42,328.58,0.0,23.58,352.16,SKU-2023,2,164.29,0.0,11.79,176.08,False
PED-00739,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-16T07:00:42,18721.58,0.0,988.08,19709.66,SKU-2086,3,6131.0,0.0,321.5,6452.5,False
PED-00739,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-16T07:00:42,22052.66,0.0,1247.48,23300.14,SKU-2098,2,1665.54,0.0,129.7,1795.24,False
PED-00739,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-16T07:00:42,36063.53,0.0,2404.01,38467.54,SKU-2046,3,4670.29,0.0,385.51,5055.8,False
PED-00740,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-12-25T05:12:45,8298.84,0.0,421.68,8720.52,SKU-2147,2,4149.42,0.0,210.84,4360.26,False
PED-00740,CLI-10058,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-12-25T05:12:45,8902.77,0.0,468.87,9371.64,SKU-2129,3,201.31,0.0,15.73,217.04,False
PED-00741,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-27T23:56:16,3716.04,0.0,214.86,3930.9,SKU-2128,3,1238.68,0.0,71.62,1310.3,False
PED-00741,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-27T23:56:16,3742.14,0.0,217.14,3959.28,SKU-2095,1,26.1,0.0,2.28,28.38,False
PED-00741,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-27T23:56:16,4940.08,0.0,283.74,5223.82,SKU-2121,2,598.97,0.0,33.3,632.27,False
PED-00741,CLI-10058,CH-APP,LOJA-01,delivered,2024-12-27T23:56:16,4966.71,0.0,286.81,5253.52,SKU-2085,1,26.63,0.0,3.07,29.7,False
