external_id,name,price,description,image_url,category,attributes,is_active
SKU-2120,Shorts Colcci Oversized Off White,465.93,"Shorts Colcci no estilo Oversized para o Inverno. Confeccionada em Poliéster Reciclado, proporciona conforto e leveza durante todo o dia. Cor Off White, disponível no tamanho PP. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2120.jpg,"[""Roupas > Masculino > Shortss"", ""Roupas > Masculino > Inverno"", ""Colcci > Masculino""]","{""marca"": ""Colcci"", ""tipo"": ""Shorts"", ""genero"": ""Masculino"", ""cor"": ""Off White"", ""tamanho"": ""PP"", ""material"": ""Poliéster Reciclado"", ""temporada"": ""Inverno"", ""fit"": ""Oversized""}",True
SKU-2121,Casaco Animale Straight Rosa Claro,598.97,"Casaco Animale no estilo Straight para o Verão. Confeccionada em Algodão 100%, proporciona conforto e leveza durante todo o dia. Cor Rosa Claro, disponível no tamanho P. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2121.jpg,"[""Roupas > Feminino > Casacos"", ""Roupas > Feminino > Verão"", ""Animale > Feminino""]","{""marca"": ""Animale"", ""tipo"": ""Casaco"", ""genero"": ""Feminino"", ""cor"": ""Rosa Claro"", ""tamanho"": ""P"", ""material"": ""Algodão 100%"", ""temporada"": ""Verão"", ""fit"": ""Straight""}",True
SKU-2122,Blusa Colcci Regular Fit Azul Claro,301.27,"Blusa Colcci no estilo Regular Fit para o Outlet. Confeccionada em Lã Merino, proporciona conforto e leveza durante todo o dia. Cor Azul Claro, disponível no tamanho P. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2122.jpg,"[""Roupas > Masculino > Blusas"", ""Roupas > Masculino > Outlet"", ""Colcci > Masculino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Colcci"", ""tipo"": ""Blusa"", ""genero"": ""Masculino"", ""cor"": ""Azul Claro"", ""tamanho"": ""P"", ""material"": ""Lã Merino"", ""temporada"": ""Outlet"", ""fit"": ""Regular Fit""}",True
SKU-2123,Macacão Kyly Branco 3-6 meses,146.69,"Macacão infantil Kyly na cor Branco para crianças de 3-6 meses. Fabricado em Suedine Macio, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2123.jpg,"[""Roupas > Infantil > Macacãos"", ""Roupas > Infantil > 3-6 meses"", ""Kyly > Infantil""]","{""marca"": ""Kyly"", ""tipo"": ""Macacão"", ""faixa_etaria"": ""3-6 meses"", ""cor"": ""Branco"", ""material"": ""Suedine Macio"", ""fechamento"": ""Botão de Pressão"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2124,Isotônico PepsiCo 1L,16.01,"Isotônico PepsiCo, embalagem de 1L. Bebida isotônica com sais minerais e eletrólitos para repor o que se perde no suor durante exercícios. Hidratação esportiva, energia rápida, reduz cãibras e fadiga muscular. Bebida gelada ou na temperatura ambiente, para hidratação e prazer no dia a dia.",https://fake-cdn.com/images/produto_2124.jpg,"[""Alimentos > Bebidas"", ""Alimentos > PepsiCo""]","{""marca"": ""PepsiCo"", ""subcategoria"": ""Bebidas"", ""peso_volume"": ""1L"", ""vegano"": false, ""sem_gluten"": false, ""organico"": false}",True
SKU-2125,Arroz Integral Namorado 5kg,18.42,"Arroz Integral Namorado, embalagem de 5kg. Grão sem glúten — selecionado, cozimento uniforme e sabor neutro que combina com qualquer prato. Base da alimentação brasileira, fonte de carboidratos, proteínas vegetais e fibras. Rendimento superior, grãos soltos após o cozimento.",https://fake-cdn.com/images/produto_2125.jpg,"[""Alimentos > Arroz e Feijão"", ""Alimentos > Namorado""]","{""marca"": ""Namorado"", ""subcategoria"": ""Arroz e Feijão"", ""peso_volume"": ""5kg"", ""vegano"": false, ""sem_gluten"": true, ""organico"": false}",True
SKU-2126,"Smart TV Sony 43"" HD LED",3650.87,"Smart TV Sony de 43 polegadas com resolução HD e tecnologia de painel LED. Sistema operacional WebOS com acesso a Netflix, Prime Video, YouTube e mais. Suporte a HLG para imagens com maior contraste e cores vivas. 4 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2126.jpg,"[""Eletrônicos > TVs > HD"", ""Eletrônicos > TVs > LED"", ""Sony > TVs""]","{""marca"": ""Sony"", ""polegadas"": ""43"", ""resolucao"": ""HD"", ""tecnologia_painel"": ""LED"", ""sistema_operacional"": ""WebOS"", ""hdr"": ""HLG"", ""portas_hdmi"": 4, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2127,Smartphone Motorola Moto G54 4GB/128GB Branco,5863.96,"Smartphone Motorola Moto G54 com 4GB de RAM e 128GB de armazenamento interno. Câmera principal de 200MP para fotos e vídeos com alta definição. Bateria de 4000mAh com carregamento rápido, tela de 6.8"". Conectividade 5G para velocidades ultrarrápidas. Disponível na cor Branco.",https://fake-cdn.com/images/produto_2127.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Motorola"", ""Motorola > Smartphones"", ""Eletrônicos > Smartphones > 5G""]","{""marca"": ""Motorola"", ""modelo"": ""Moto G54"", ""ram"": ""4GB"", ""armazenamento"": ""128GB"", ""camera_principal"": ""200MP"", ""bateria"": ""4000mAh"", ""tela"": ""6.8\"""", ""cor"": ""Branco"", ""5g"": true, ""sistema"": ""Android""}",True
SKU-2128,Fone Over-Ear Multilaser Branco ANC Bluetooth,1238.68,"Fone Over-Ear Multilaser com conectividade Bluetooth 5.0. Cancelamento ativo de ruído (ANC) para isolamento sonoro superior. Autonomia de bateria de 10 horas com uma única carga. Resistência à água Sem resistência à água. Design confortável na cor Branco, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2128.jpg,"[""Eletrônicos > Áudio > Fone Over-Ears"", ""Multilaser > Áudio"", ""Eletrônicos > Áudio > Cancelamento de Ruído""]","{""marca"": ""Multilaser"", ""tipo"": ""Fone Over-Ear"", ""conectividade"": ""Bluetooth 5.0"", ""autonomia_bateria"": ""10 horas"", ""resistencia_agua"": ""Sem resistência à água"", ""cancelamento_ruido_anc"": true, ""cor"": ""Branco"", ""microfone_integrado"": true}",True
SKU-2129,Jogo de Panelas 5 peças Rochedo Alumínio 7L,201.31,"Jogo de Panelas 5 peças Rochedo fabricado em Alumínio com Antiaderente. Capacidade de 7L, cor Vermelho. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: 220v.",https://fake-cdn.com/images/produto_2129.jpg,"[""Casa e Cozinha > Panelas e Frigideiras"", ""Rochedo > Casa e Cozinha""]","{""marca"": ""Rochedo"", ""subcategoria"": ""Panelas e Frigideiras"", ""produto"": ""Jogo de Panelas 5 peças"", ""material"": ""Alumínio com Antiaderente"", ""capacidade"": ""7L"", ""cor"": ""Vermelho"", ""compativel_inducao"": false, ""voltagem"": ""220v""}",True
SKU-2130,Shorts Animale Cropped Cinza Mescla,203.03,"Shorts Animale no estilo Cropped para o Inverno. Confeccionada em Viscose, proporciona conforto e leveza durante todo o dia. Cor Cinza Mescla, disponível no tamanho GG. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2130.jpg,"[""Roupas > Masculino > Shortss"", ""Roupas > Masculino > Inverno"", ""Animale > Masculino""]","{""marca"": ""Animale"", ""tipo"": ""Shorts"", ""genero"": ""Masculino"", ""cor"": ""Cinza Mescla"", ""tamanho"": ""GG"", ""material"": ""Viscose"", ""temporada"": ""Inverno"", ""fit"": ""Cropped""}",True
SKU-2131,Blusa Hering Cropped Azul Marinho,71.8,"Blusa Hering no estilo Cropped para o Outlet. Confeccionada em Algodão + Elastano, proporciona conforto e leveza durante todo o dia. Cor Azul Marinho, disponível no tamanho XGG. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2131.jpg,"[""Roupas > Masculino > Blusas"", ""Roupas > Masculino > Outlet"", ""Hering > Masculino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Hering"", ""tipo"": ""Blusa"", ""genero"": ""Masculino"", ""cor"": ""Azul Marinho"", ""tamanho"": ""XGG"", ""material"": ""Algodão + Elastano"", ""temporada"": ""Outlet"", ""fit"": ""Cropped""}",True
SKU-2132,Casaco Renner Regular Fit Rosa Claro,80.77,"Casaco Renner no estilo Regular Fit para o Verão. Confeccionada em Viscose, proporciona conforto e leveza durante todo o dia. Cor Rosa Claro, disponível no tamanho G. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2132.jpg,"[""Roupas > Masculino > Casacos"", ""Roupas > Masculino > Verão"", ""Renner > Masculino""]","{""marca"": ""Renner"", ""tipo"": ""Casaco"", ""genero"": ""Masculino"", ""cor"": ""Rosa Claro"", ""tamanho"": ""G"", ""material"": ""Viscose"", ""temporada"": ""Verão"", ""fit"": ""Regular Fit""}",True
SKU-2133,Calça Legging Alphabeto Estampado Divertido 6-8 anos,47.8,"Calça Legging infantil Alphabeto na cor Estampado Divertido para crianças de 6-8 anos. Fabricado em Malha 100% Algodão, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2133.jpg,"[""Roupas > Infantil > Calça Leggings"", ""Roupas > Infantil > 6-8 anos"", ""Alphabeto > Infantil""]","{""marca"": ""Alphabeto"", ""tipo"": ""Calça Legging"", ""faixa_etaria"": ""6-8 anos"", ""cor"": ""Estampado Divertido"", ""material"": ""Malha 100% Algodão"", ""fechamento"": ""Elástico"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2134,Biscoito Recheado Chocolate Marilan 200g,11.21,"Biscoito Recheado Chocolate Marilan, embalagem de 200g. Biscoito vegano — crocante, sabor marcante, ótimo para lanches rápidos. Textura levinha que derrete na boca, combina com café, chá ou sozinho. Praticidade para o lanche da tarde, merenda escolar ou snack entre refeições.",https://fake-cdn.com/images/produto_2134.jpg,"[""Alimentos > Biscoitos"", ""Alimentos > Marilan"", ""Alimentos > Vegano""]","{""marca"": ""Marilan"", ""subcategoria"": ""Biscoitos"", ""peso_volume"": ""200g"", ""vegano"": true, ""sem_gluten"": false, ""organico"": false}",True
SKU-2135,Espaguete Adria 1kg,7.57,"Espaguete Adria, embalagem de 1kg. Massa vegano, sem glúten — de trigo selecionado, textura firme al dente após cozimento em torno de 8 minutos. Versátil para molhos vermelhos, brancos, pesto e receitas ao forno. Fonte de carboidratos, praticidade e rendimento para refeições completas da família.",https://fake-cdn.com/images/produto_2135.jpg,"[""Alimentos > Massas"", ""Alimentos > Adria"", ""Alimentos > Vegano""]","{""marca"": ""Adria"", ""subcategoria"": ""Massas"", ""peso_volume"": ""1kg"", ""vegano"": true, ""sem_gluten"": true, ""organico"": false, ""cozimento"": ""8 minutos""}",True
SKU-2136,"Smart TV LG 65"" Full HD AMOLED",4243.51,"Smart TV LG de 65 polegadas com resolução Full HD e tecnologia de painel AMOLED. Sistema operacional Tizen com acesso a Netflix, Prime Video, YouTube e mais. Suporte a Dolby Vision para imagens com maior contraste e cores vivas. 4 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2136.jpg,"[""Eletrônicos > TVs > Full HD"", ""Eletrônicos > TVs > AMOLED"", ""LG > TVs""]","{""marca"": ""LG"", ""polegadas"": ""65"", ""resolucao"": ""Full HD"", ""tecnologia_painel"": ""AMOLED"", ""sistema_operacional"": ""Tizen"", ""hdr"": ""Dolby Vision"", ""portas_hdmi"": 4, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2137,Smartphone Xiaomi POCO X6 12GB/512GB Branco,1296.78,"Smartphone Xiaomi POCO X6 com 12GB de RAM e 512GB de armazenamento interno. Câmera principal de 12MP para fotos e vídeos com alta definição. Bateria de 4000mAh com carregamento rápido, tela de 6.67"". Conectividade 5G para velocidades ultrarrápidas. Disponível na cor Branco.",https://fake-cdn.com/images/produto_2137.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Xiaomi"", ""Xiaomi > Smartphones"", ""Eletrônicos > Smartphones > 5G""]","{""marca"": ""Xiaomi"", ""modelo"": ""POCO X6"", ""ram"": ""12GB"", ""armazenamento"": ""512GB"", ""camera_principal"": ""12MP"", ""bateria"": ""4000mAh"", ""tela"": ""6.67\"""", ""cor"": ""Branco"", ""5g"": true, ""sistema"": ""Android""}",True
SKU-2138,Fone In-Ear Edifier Cinza  Com,360.17,"Fone In-Ear Edifier com conectividade Com fio P2. Autonomia de bateria de 40 horas com uma única carga. Resistência à água IPX7. Design confortável na cor Cinza, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2138.jpg,"[""Eletrônicos > Áudio > Fone In-Ears"", ""Edifier > Áudio""]","{""marca"": ""Edifier"", ""tipo"": ""Fone In-Ear"", ""conectividade"": ""Com fio P2"", ""autonomia_bateria"": ""40 horas"", ""resistencia_agua"": ""IPX7"", ""cancelamento_ruido_anc"": false, ""cor"": ""Cinza"", ""microfone_integrado"": true}",True
SKU-2139,Torradeira Oster Plástico 12 xícaras,168.66,"Torradeira Oster fabricado em Plástico ABS + Aço Inox. Capacidade de 12 xícaras, cor Prata. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: 110v.",https://fake-cdn.com/images/produto_2139.jpg,"[""Casa e Cozinha > Eletrodomésticos Pequenos"", ""Oster > Casa e Cozinha""]","{""marca"": ""Oster"", ""subcategoria"": ""Eletrodomésticos Pequenos"", ""produto"": ""Torradeira"", ""material"": ""Plástico ABS + Aço Inox"", ""capacidade"": ""12 xícaras"", ""cor"": ""Prata"", ""compativel_inducao"": false, ""voltagem"": ""110v""}",True
SKU-2140,Calça Jeans Animale Slim Fit Preto,654.88,"Calça Jeans Animale no estilo Slim Fit para o Outlet. Confeccionada em Lã Merino, proporciona conforto e leveza durante todo o dia. Cor Preto, disponível no tamanho GG. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2140.jpg,"[""Roupas > Feminino > Calça Jeanss"", ""Roupas > Feminino > Outlet"", ""Animale > Feminino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Animale"", ""tipo"": ""Calça Jeans"", ""genero"": ""Feminino"", ""cor"": ""Preto"", ""tamanho"": ""GG"", ""material"": ""Lã Merino"", ""temporada"": ""Outlet"", ""fit"": ""Slim Fit""}",True
SKU-2141,Calça Jeans C&A Oversized Rosa Claro,471.08,"Calça Jeans C&A no estilo Oversized para o Verão. Confeccionada em Viscose, proporciona conforto e leveza durante todo o dia. Cor Rosa Claro, disponível no tamanho PP. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2141.jpg,"[""Roupas > Feminino > Calça Jeanss"", ""Roupas > Feminino > Verão"", ""C&A > Feminino""]","{""marca"": ""C&A"", ""tipo"": ""Calça Jeans"", ""genero"": ""Feminino"", ""cor"": ""Rosa Claro"", ""tamanho"": ""PP"", ""material"": ""Viscose"", ""temporada"": ""Verão"", ""fit"": ""Oversized""}",True
SKU-2142,Blusa Osklen Slim Fit Branco,353.46,"Blusa Osklen no estilo Slim Fit para o Outlet. Confeccionada em Malha Premium, proporciona conforto e leveza durante todo o dia. Cor Branco, disponível no tamanho XGG. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2142.jpg,"[""Roupas > Masculino > Blusas"", ""Roupas > Masculino > Outlet"", ""Osklen > Masculino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Osklen"", ""tipo"": ""Blusa"", ""genero"": ""Masculino"", ""cor"": ""Branco"", ""tamanho"": ""XGG"", ""material"": ""Malha Premium"", ""temporada"": ""Outlet"", ""fit"": ""Slim Fit""}",True
SKU-2143,Conjunto Calça + Camiseta Tip Top Lilás 1-2 anos,39.81,"Conjunto Calça + Camiseta infantil Tip Top na cor Lilás para crianças de 1-2 anos. Fabricado em Ribana Stretch, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2143.jpg,"[""Roupas > Infantil > Conjunto Calça + Camisetas"", ""Roupas > Infantil > 1-2 anos"", ""Tip Top > Infantil""]","{""marca"": ""Tip Top"", ""tipo"": ""Conjunto Calça + Camiseta"", ""faixa_etaria"": ""1-2 anos"", ""cor"": ""Lilás"", ""material"": ""Ribana Stretch"", ""fechamento"": ""Elástico"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2144,Isotônico Suco Bom 600ml,18.57,"Isotônico Suco Bom, embalagem de 600ml. Bebida isotônica com sais minerais e eletrólitos para repor o que se perde no suor durante exercícios. Hidratação esportiva, energia rápida, reduz cãibras e fadiga muscular. Bebida vegano, sem glúten — gelada ou na temperatura ambiente, para hidratação e prazer no dia a dia.",https://fake-cdn.com/images/produto_2144.jpg,"[""Alimentos > Bebidas"", ""Alimentos > Suco Bom"", ""Alimentos > Vegano""]","{""marca"": ""Suco Bom"", ""subcategoria"": ""Bebidas"", ""peso_volume"": ""600ml"", ""vegano"": true, ""sem_gluten"": true, ""organico"": false}",True
SKU-2145,Biscoito Cream Cracker Marilan 200g,18.12,"Biscoito Cream Cracker Marilan, embalagem de 200g. Biscoito orgânico, sem glúten — crocante, sabor marcante, ótimo para lanches rápidos. Textura levinha que derrete na boca, combina com café, chá ou sozinho. Praticidade para o lanche da tarde, merenda escolar ou snack entre refeições.",https://fake-cdn.com/images/produto_2145.jpg,"[""Alimentos > Biscoitos"", ""Alimentos > Marilan"", ""Alimentos > Orgânicos e Naturais""]","{""marca"": ""Marilan"", ""subcategoria"": ""Biscoitos"", ""peso_volume"": ""200g"", ""vegano"": false, ""sem_gluten"": true, ""organico"": true}",True
SKU-2146,"Smart TV Philips 75"" 4K Ultra HD LED",5491.46,"Smart TV Philips de 75 polegadas com resolução 4K Ultra HD e tecnologia de painel LED. Sistema operacional Tizen com acesso a Netflix, Prime Video, YouTube e mais. Suporte a HDR10+ para imagens com maior contraste e cores vivas. 3 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2146.jpg,"[""Eletrônicos > TVs > 4K Ultra HD"", ""Eletrônicos > TVs > LED"", ""Philips > TVs""]","{""marca"": ""Philips"", ""polegadas"": ""75"", ""resolucao"": ""4K Ultra HD"", ""tecnologia_painel"": ""LED"", ""sistema_operacional"": ""Tizen"", ""hdr"": ""HDR10+"", ""portas_hdmi"": 3, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2147,Smartphone TCL TCL 50 XL 6GB/64GB Roxo,4149.42,"Smartphone TCL TCL 50 XL com 6GB de RAM e 64GB de armazenamento interno. Câmera principal de 64MP para fotos e vídeos com alta definição. Bateria de 3500mAh com carregamento rápido, tela de 6.67"". Disponível na cor Roxo.",https://fake-cdn.com/images/produto_2147.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > TCL"", ""TCL > Smartphones""]","{""marca"": ""TCL"", ""modelo"": ""TCL 50 XL"", ""ram"": ""6GB"", ""armazenamento"": ""64GB"", ""camera_principal"": ""64MP"", ""bateria"": ""3500mAh"", ""tela"": ""6.67\"""", ""cor"": ""Roxo"", ""5g"": false, ""sistema"": ""Android""}",True
SKU-2148,Fone In-Ear Sony Branco  Bluetooth,1337.86,"Fone In-Ear Sony com conectividade Bluetooth 5.0 + P2. Autonomia de bateria de 30 horas com uma única carga. Resistência à água IPX4. Design confortável na cor Branco, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2148.jpg,"[""Eletrônicos > Áudio > Fone In-Ears"", ""Sony > Áudio""]","{""marca"": ""Sony"", ""tipo"": ""Fone In-Ear"", ""conectividade"": ""Bluetooth 5.0 + P2"", ""autonomia_bateria"": ""30 horas"", ""resistencia_agua"": ""IPX4"", ""cancelamento_ruido_anc"": false, ""cor"": ""Branco"", ""microfone_integrado"": true}",True
SKU-2149,Jogo de Panelas 5 peças Panelux Cerâmica 6L,280.49,"Jogo de Panelas 5 peças Panelux fabricado em Cerâmica Antiaderente. Capacidade de 6L, cor Preto. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: Bivolt.",https://fake-cdn.com/images/produto_2149.jpg,"[""Casa e Cozinha > Panelas e Frigideiras"", ""Panelux > Casa e Cozinha""]","{""marca"": ""Panelux"", ""subcategoria"": ""Panelas e Frigideiras"", ""produto"": ""Jogo de Panelas 5 peças"", ""material"": ""Cerâmica Antiaderente"", ""capacidade"": ""6L"", ""cor"": ""Preto"", ""compativel_inducao"": false, ""voltagem"": ""Bivolt""}",True
